1.000000000000000000e+02,2.003399486047323421e+02,-1.283820931707678123e-02
1.500000000000000000e+02,2.003490229630941144e+02,-1.941773294011454876e-02
2.000000000000000000e+02,2.003620328051913475e+02,-2.619739489514924177e-02
2.500000000000000000e+02,2.003854070255164288e+02,-3.226763308467898994e-02
3.000000000000000000e+02,2.004037042331196972e+02,-3.936194635791873120e-02
3.500000000000000000e+02,2.004325802770764824e+02,-4.552641226351718945e-02
4.000000000000000000e+02,2.004662449058016023e+02,-5.231387391848020540e-02
4.500000000000000000e+02,2.004860305955737942e+02,-5.875452533938990696e-02
5.000000000000000000e+02,2.005153017404199431e+02,-6.537258553905378466e-02
5.500000000000000000e+02,2.005311019804343005e+02,-7.218942191247955387e-02
6.000000000000000000e+02,2.005496018742969682e+02,-7.939754273901404591e-02
6.500000000000000000e+02,2.005623733581729198e+02,-8.610199634481266462e-02
7.000000000000000000e+02,2.005715291809336804e+02,-9.322039288061190199e-02
7.500000000000000000e+02,2.005721439066118705e+02,-1.002622683973744266e-01
8.000000000000000000e+02,2.005644525086514136e+02,-1.071868010028830948e-01
8.500000000000000000e+02,2.005395057470666416e+02,-1.145501820920563074e-01
9.000000000000000000e+02,2.004996600526340558e+02,-1.212974610507847190e-01
9.500000000000000000e+02,2.004589528017231714e+02,-1.284862105200070270e-01
1.000000000000000000e+03,2.003989764364244763e+02,-1.357958418886885676e-01
1.050000000000000000e+03,2.003310957688391056e+02,-1.433648009370936949e-01
1.100000000000000000e+03,2.002438522512907184e+02,-1.505936724027987506e-01
1.150000000000000000e+03,2.001417640456808158e+02,-1.582281994200510911e-01
1.200000000000000000e+03,2.000168629082130280e+02,-1.652723244899116095e-01
1.250000000000000000e+03,1.998847773887319192e+02,-1.727955016764519403e-01
1.300000000000000000e+03,1.997230337127832058e+02,-1.804732563172831983e-01
1.350000000000000000e+03,1.995622678923206479e+02,-1.877975476898908758e-01
1.400000000000000000e+03,1.993777967725608846e+02,-1.952353280980349826e-01
1.450000000000000000e+03,1.991678980852305756e+02,-2.026689282170655582e-01
1.500000000000000000e+03,1.989448102784723744e+02,-2.104659512723063841e-01
1.550000000000000000e+03,1.987075136669057258e+02,-2.180558664816871772e-01
1.600000000000000000e+03,1.984452105289450401e+02,-2.253116096519335032e-01
1.650000000000000000e+03,1.981709005715698027e+02,-2.328561264320698487e-01
1.700000000000000000e+03,1.978735404046024655e+02,-2.404684868797892783e-01
1.750000000000000000e+03,1.975642648902151279e+02,-2.480038524760461993e-01
1.800000000000000000e+03,1.972478043248692359e+02,-2.553128651601925259e-01
1.850000000000000000e+03,1.968964748070013115e+02,-2.627116362277425732e-01
1.900000000000000000e+03,1.965334827362028420e+02,-2.703429875919202696e-01
1.950000000000000000e+03,1.961678342307779701e+02,-2.774883890599095237e-01
2.000000000000000000e+03,1.957833448405240517e+02,-2.852443216050968289e-01
2.050000000000000000e+03,1.953708551429905071e+02,-2.922910672274536270e-01
2.100000000000000000e+03,1.949512578138918286e+02,-2.995610219354054582e-01
2.150000000000000000e+03,1.945188430506236443e+02,-3.068025044071767682e-01
2.200000000000000000e+03,1.940787764893266569e+02,-3.140076286490808277e-01
2.250000000000000000e+03,1.936107055543677689e+02,-3.211105119177024569e-01
2.300000000000000000e+03,1.931474452817390670e+02,-3.285022980386279046e-01
2.350000000000000000e+03,1.926598957957662037e+02,-3.353692887203849060e-01
2.400000000000000000e+03,1.921647932959889431e+02,-3.424899137410115646e-01
2.450000000000000000e+03,1.916563124782174157e+02,-3.492602311348773636e-01
2.500000000000000000e+03,1.911258772543271789e+02,-3.562280883145536592e-01
2.550000000000000000e+03,1.906137277139147841e+02,-3.630956914138925296e-01
2.600000000000000000e+03,1.900768526610802951e+02,-3.699691319982555959e-01
2.650000000000000000e+03,1.895396099175355005e+02,-3.769637638329620954e-01
2.700000000000000000e+03,1.889737878498399084e+02,-3.833085933450730565e-01
2.750000000000000000e+03,1.884224392718450360e+02,-3.900746098912897808e-01
2.800000000000000000e+03,1.878417208150897864e+02,-3.965793747663692859e-01
2.850000000000000000e+03,1.872746443108772780e+02,-4.030851624751737305e-01
2.900000000000000000e+03,1.866905932833752217e+02,-4.099142413735896162e-01
2.950000000000000000e+03,1.861012186240727999e+02,-4.162502173553052076e-01
3.000000000000000000e+03,1.855161300496554020e+02,-4.227423627264672579e-01
3.050000000000000000e+03,1.848974101296211643e+02,-4.287677398938090079e-01
3.100000000000000000e+03,1.843020413104505053e+02,-4.349963696415289349e-01
3.150000000000000000e+03,1.836847103725808381e+02,-4.413591046330176404e-01
3.200000000000000000e+03,1.830806733329663132e+02,-4.477352689953668086e-01
3.250000000000000000e+03,1.824580755796162634e+02,-4.537452893157523648e-01
3.300000000000000000e+03,1.818358251133168437e+02,-4.597343094393009921e-01
3.350000000000000000e+03,1.812092642796598909e+02,-4.656738968845707261e-01
3.400000000000000000e+03,1.805884167542242267e+02,-4.713849577190484252e-01
3.450000000000000000e+03,1.799528050487361384e+02,-4.773624784044515068e-01
3.500000000000000000e+03,1.793168281958134287e+02,-4.833977245608456763e-01
3.550000000000000000e+03,1.786846484453002120e+02,-4.888911366980765449e-01
3.600000000000000000e+03,1.780430181799229103e+02,-4.944086943223485742e-01
3.650000000000000000e+03,1.774072001528460873e+02,-5.000351311730907300e-01
3.700000000000000000e+03,1.767660113437055998e+02,-5.057696290291754382e-01
3.750000000000000000e+03,1.761381932110443813e+02,-5.112967712887946936e-01
3.800000000000000000e+03,1.754813051325172069e+02,-5.168512253813050128e-01
3.850000000000000000e+03,1.748478176737939975e+02,-5.221336143751780234e-01
3.900000000000000000e+03,1.742037777478540761e+02,-5.277142243182729731e-01
3.950000000000000000e+03,1.735712149645595161e+02,-5.331721242820742779e-01
4.000000000000000000e+03,1.729014282687910509e+02,-5.382017911536229882e-01
4.050000000000000000e+03,1.722814637178485953e+02,-5.431664975566372622e-01
4.100000000000000000e+03,1.716361512381378134e+02,-5.482966040253032247e-01
4.150000000000000000e+03,1.710044702805394934e+02,-5.535150497688332560e-01
4.200000000000000000e+03,1.703612305316704862e+02,-5.585151399513089698e-01
4.250000000000000000e+03,1.697195645388346463e+02,-5.638131720928926116e-01
4.300000000000000000e+03,1.690827225570038763e+02,-5.686368635788935366e-01
4.350000000000000000e+03,1.684496917308499064e+02,-5.735218072510678278e-01
4.400000000000000000e+03,1.678109676735023754e+02,-5.785150855732608122e-01
4.450000000000000000e+03,1.671808206897484865e+02,-5.831660544252319500e-01
4.500000000000000000e+03,1.665454384477695839e+02,-5.876917046712162307e-01
4.550000000000000000e+03,1.659214898856436093e+02,-5.928716900720856220e-01
4.600000000000000000e+03,1.652933417470048028e+02,-5.973628562532632413e-01
4.650000000000000000e+03,1.646674038941621632e+02,-6.019724049874820571e-01
4.700000000000000000e+03,1.640509399221727449e+02,-6.063212603542490475e-01
4.750000000000000000e+03,1.634302457821120242e+02,-6.111723911806314913e-01
4.800000000000000000e+03,1.628087122310970756e+02,-6.156426019310023978e-01
4.850000000000000000e+03,1.621887292570968100e+02,-6.198087998837622514e-01
4.900000000000000000e+03,1.615798921763261546e+02,-6.243324089997394077e-01
4.950000000000000000e+03,1.609699562228123568e+02,-6.288419564573580756e-01
5.000000000000000000e+03,1.603428592551396150e+02,-6.332292709555997767e-01
5.050000000000000000e+03,1.597469299456117540e+02,-6.373870781058085244e-01
5.100000000000000000e+03,1.591534963787446486e+02,-6.414199336292165654e-01
5.150000000000000000e+03,1.585569463608655383e+02,-6.459026032583139454e-01
5.200000000000000000e+03,1.579482174359958435e+02,-6.502332515024630277e-01
5.250000000000000000e+03,1.573607300660020201e+02,-6.541056614624615184e-01
5.300000000000000000e+03,1.567686312884439417e+02,-6.583576617174333734e-01
5.350000000000000000e+03,1.561785346086973334e+02,-6.622007344668680018e-01
5.400000000000000000e+03,1.555911400752372913e+02,-6.664170720912953039e-01
5.450000000000000000e+03,1.550111198391459482e+02,-6.702268859292511705e-01
5.500000000000000000e+03,1.544319564178614712e+02,-6.746280992806712451e-01
5.550000000000000000e+03,1.538582475293417815e+02,-6.785124684844451304e-01
5.600000000000000000e+03,1.532803508447139507e+02,-6.822760077025705749e-01
5.650000000000000000e+03,1.527082857790044841e+02,-6.859655326620160976e-01
5.700000000000000000e+03,1.521459759960559381e+02,-6.897258220338436940e-01
5.750000000000000000e+03,1.515773079612035019e+02,-6.937735592717193533e-01
5.800000000000000000e+03,1.510119715349339060e+02,-6.974892426707601789e-01
5.850000000000000000e+03,1.504604352205805640e+02,-7.011517339022308448e-01
5.900000000000000000e+03,1.499043358064944584e+02,-7.049091935289825139e-01
5.950000000000000000e+03,1.493552855714153509e+02,-7.086213170918078674e-01
6.000000000000000000e+03,1.487930258164109034e+02,-7.121096547901403229e-01
6.050000000000000000e+03,1.482575732075635528e+02,-7.159466735280207716e-01
6.100000000000000000e+03,1.477224430158096879e+02,-7.194384323252701607e-01
6.150000000000000000e+03,1.471750933723247385e+02,-7.226914430827605651e-01
6.200000000000000000e+03,1.466349999721336701e+02,-7.263429988274365812e-01
6.250000000000000000e+03,1.461247888193645679e+02,-7.298800527897166823e-01
6.300000000000000000e+03,1.455774387031951278e+02,-7.333478915204234561e-01
6.350000000000000000e+03,1.450536355216616471e+02,-7.366293104550378779e-01
6.400000000000000000e+03,1.445249028605809940e+02,-7.398854189123121872e-01
6.450000000000000000e+03,1.440083077544433934e+02,-7.431118638015693501e-01
6.500000000000000000e+03,1.434895009750437396e+02,-7.469100106281248985e-01
6.550000000000000000e+03,1.429774125534686107e+02,-7.498615256999370260e-01
6.600000000000000000e+03,1.424587306977281571e+02,-7.531173074934540690e-01
6.650000000000000000e+03,1.419580713330338995e+02,-7.567136642377634281e-01
6.700000000000000000e+03,1.414551355241138708e+02,-7.600902792767744165e-01
6.750000000000000000e+03,1.409512079116850600e+02,-7.632181715414231293e-01
6.800000000000000000e+03,1.404483270814799312e+02,-7.660487547943546360e-01
6.850000000000000000e+03,1.399583759005638797e+02,-7.693275512168099572e-01
6.900000000000000000e+03,1.394623593155926926e+02,-7.724424197041647178e-01
6.950000000000000000e+03,1.389779108677121542e+02,-7.755586562190555089e-01
7.000000000000000000e+03,1.384988137918042241e+02,-7.785635091595771717e-01
7.050000000000000000e+03,1.379999655790538213e+02,-7.820565097540286281e-01
7.100000000000000000e+03,1.375208141558167085e+02,-7.848243084670845082e-01
7.150000000000000000e+03,1.370444173941791917e+02,-7.880154069051820143e-01
7.200000000000000000e+03,1.365734003979721933e+02,-7.911448877190713214e-01
